"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Spain","ESP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.78753000497818","0.777809977531433","0.848039984703064","0.838540017604828","0.882759988307953","0.888329982757568","0.959710001945496","1.02373003959656","1.04088997840881","1.09956002235413","1.17701995372772","1.24053001403809","1.32500004768372","1.36363995075226","1.35995995998383","1.33341002464294","1.2987699508667","1.27523005008698","1.24213004112244","1.22236001491547","1.19047999382019","1.21042001247406","1.24213004112244","1.25138998031616","1.40541005134583","",
"Estonia","EST","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.565010011196136","0.677079975605011","0.600000023841858","0.698390007019043","0.712029993534088","0.764649987220764","0.845839977264404","0.917050004005432","1.11276996135712","1.05874001979828","1.25188004970551","1.39679002761841","1.57898998260498","2.30521988868713","2.12480998039246","1.72412002086639","1.43023002147675","1.46749997138977","1.24305999279022","1.27684998512268","1.41623997688293","1.63337004184723","1.79246997833252","",
"Ethiopia","ETH","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.179169997572899","","0.170890003442764","","","0.241370007395744","","","0.604740023612976","","","","0.274370014667511","","","","",
"European Union","EUU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.69858789427225","1.73081752313322","1.69958208858632","1.7838779005032","1.76291337327437","1.82145309057507","1.78971402075585","1.82545995021537","1.79361228328315","1.78179680357633","1.80241481261581","1.79643432236779","1.87369522654154","1.96816597590849","1.96901050534079","2.01583036502966","2.07686586899612","2.09673310687332","2.1180438968725","2.11822483304636","2.1171753692748","2.15257969059305","2.18503190904585","2.22395088029335","2.32365202373319","",
"Fragile and conflict affected situations","FCS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.45255994796753","2.62157988548279","2.78442001342773","3.0561900138855","3.24137997627258","3.19372010231018","3.25307989120483","3.29821991920471","3.30907011032104","3.32369995117188","3.33214998245239","3.33703994750977","3.53696990013123","3.73401999473572","3.70531988143921","3.61806011199951","3.3983199596405","3.27136993408203","3.14751005172729","2.87195992469788","2.72442007064819","2.72786998748779","2.7574200630188","2.79682993888855","2.93544006347656","",
"Fiji","FJI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2228000164032","2.14699006080627","2.09475994110107","2.10767006874084","2.09346008300781","2.13804006576538","2.17448997497559","2.11994004249573","2.09460997581482","2.05151009559631","2.05094003677368","2.0245099067688","2.06117010116577","2.21206998825073","2.17857003211975","2.19161009788513","2.22707009315491","2.23703002929688","2.27591991424561","2.2270200252533","2.22237992286682","2.1988799571991","2.19666004180908","2.19179010391235","2.35492992401123","",
"Faroe Islands","FRO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.857050001621246","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.416330009698868","0.510900020599365","0.579240024089813","","","","","","","","","","","","",
"United Kingdom","GBR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5733300447464","1.53860998153687","1.5480500459671","1.62468004226685","1.61293005943298","1.60118997097015","1.61532998085022","1.57924997806549","1.53070998191833","1.54903995990753","1.57125997543335","1.61012995243073","1.60382997989655","1.66098999977112","1.63515996932983","1.63998997211456","1.56887996196747","1.61029994487762","1.6309700012207","1.63424003124237","1.64280998706818","1.65980994701385","1.70493996143341","1.70799005031586","","",
"Georgia","GEO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.330879986286163","0.342400014400482","0.353839993476868","0.287690013647079","0.215299993753433","0.238480001688004","0.185739994049072","0.217600002884865","0.244200006127357","0.176579996943474","","","","","","","","0.0785600021481514","0.173179998993874","0.299279987812042","0.285860002040863","0.270229995250702","0.280519992113113","0.284680008888245","0.300799995660782","",
"Ghana","GHA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.23157000541687","","","0.376549988985062","","","","","","","","","","","",
"Gibraltar","GIB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0126099996268749","0.0108599998056889","","0.0847999975085258","","","","","","","0.0693299993872643","","","",
"Guinea-Bissau","GNB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.429100006818771","","0.568229973316193","","0.559480011463165","","0.546540021896362","0.527300000190735","0.578960001468658","0.561179995536804","0.576550006866455","0.661830008029938","0.625569999217987","0.603470027446747","0.684260010719299","0.710049986839294","0.814779996871948","0.839980006217957","0.966050028800964","1.00529003143311","1.15227997303009","1.21370995044708","1.27566003799438","1.49609994888306","",
"Grenada","GRD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.527409970760345","0.556280016899109","0.508040010929108","0.646080017089844","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0355600006878376","0.0500999987125397","0.0678199976682663","0.0628999993205071","0.0562000013887882","0.0442100018262863","0.0489399991929531","0.0454300008714199","0.0391599982976913","0.0294899996370077","0.0306400004774332","0.0231100004166365","0.0295499991625547","0.0294300001114607","0.0264699999243021","","",
"Guam","GUM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26570001244545","0.25518000125885","0.256099998950958","","","","","","","","","","","","","","","","",
"Guyana","GUY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.14818867909775","2.17707395612539","2.17965849551508","2.24797312863587","2.31058391834602","2.34424345469379","2.28506431097706","2.25681710315745","2.20636100856252","2.22094191962466","2.24597429384316","2.24800189887666","2.32557695893962","2.39311256355165","2.37401765393747","2.38292174839408","2.40099453302889","2.39787034104914","2.4489908441966","2.46204760319941","2.51868242941907","2.55859601401449","2.62135458719867","2.70175529613136","2.96977501999882","",
"Hong Kong SAR, China","HKG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.428299993276596","0.457670003175735","0.46492999792099","0.536450028419495","0.581470012664795","0.68027001619339","0.721759974956512","0.773429989814758","0.794679999351501","0.751609981060028","0.71995997428894","0.773419976234436","0.749459981918335","0.720860004425049","0.727330029010773","0.730170011520386","0.740140020847321","0.761829972267151","0.791549980640411","0.835259974002838","0.863399982452393","0.925719976425171","0.987659990787506","",
"Honduras","HND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0445300005376339","0.0383399985730648","0.0418099984526634","0.0421499982476234","0.0415499992668629","","","","","","","","","","","0.0149699999019504","","0.0399399995803833","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.83008998632431","1.0409699678421","0.917069971561432","0.941240012645721","0.941690027713776","1.02135002613068","0.848770022392273","0.733910024166107","0.786220014095306","0.880410015583038","0.838249981403351","0.735319972038269","0.74125999212265","0.741850018501282","0.80010998249054","0.773829996585846","0.829479992389679","0.851620018482208","0.848919987678528","0.952300012111664","1.08105003833771","1.24844002723694","",
"Haiti","HTI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.630270004272461","0.698949992656708","0.657109975814819","0.671859979629517","0.790960013866425","0.913100004196167","0.983550012111664","0.918649971485138","0.859730005264282","0.919309973716736","0.977100014686584","0.954169988632202","0.977270007133484","1.12762999534607","1.12817001342773","1.17876994609833","1.25381004810333","1.38361001014709","1.34416997432709","1.33920001983643","1.17963004112244","1.31679999828339","1.50755000114441","1.47736001014709","1.60766005516052","",
"IBRD only","IBD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.654604088985531","0.682221816727509","0.731334758825202","0.771200239787662","0.797995728039166","0.828959507213897","0.857765029108761","0.886546224378886","0.931772147714791","1.01530465147709","1.07901044305815","1.09645683917281","1.18629385282254","1.17666306878533","1.29563720355467","1.35725345413528","1.37086537164983","1.34445655154373","1.39866145114189","1.55824991814928","1.85249556924012","",
"IDA & IBRD total","IBT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.642359156880989","0.669818476264869","0.715564167047156","0.764948497543509","0.790645284562591","0.814923924005794","0.853773476494895","0.858542150385976","0.924244589480362","1.00283024604748","1.06725750824477","1.08445712277204","1.18174997116661","1.16246844410873","1.28764956767726","1.33293172671758","1.36079976643187","1.3188274688993","1.39194840059314","1.53194309951561","1.83900834529436","",
"IDA total","IDA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.30804610312183","","","","","","","","","","","","","","",
"Indonesia","IDN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0676899999380112","0.0475599989295006","","","","","","","","0.0833199992775917","","","","0.0847000032663345","","","0.245350003242493","0.238049998879433","0.226319998502731","0.271299988031387","0.280840009450912","",
"IDA only","IDX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.639050006866455","0.686689972877502","0.703790009021759","0.724129974842072","0.756990015506744","0.735909998416901","0.725669980049133","0.719290018081665","0.756900012493134","0.824109971523285","0.804729998111725","0.805069983005524","0.858759999275208","0.833140015602112","0.788489997386932","0.755020022392273","0.743990004062653","0.706420004367828","0.701590001583099","0.693099975585938","0.669839978218079","0.666029989719391","0.655730009078979","","","",
"Not classified","INX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.27155995368958","1.2427099943161","1.20800995826721","1.15140998363495","1.08382999897003","1.05193996429443","1.05575001239777","1.12434995174408","1.1777800321579","1.19196999073029","1.19886994361877","1.23407995700836","1.39126002788544","1.61371004581451","1.59503996372223","1.55280005931854","1.55765998363495","1.56798005104065","1.52216005325317","1.18290996551514","1.17570996284485","1.25539994239807","1.16929996013641","1.22589004039764","1.23232996463776","",
"Iran, Islamic Rep.","IRN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.502179980278015","0.495579987764359","0.594839990139008","0.504530012607574","0.622839987277985","0.559210002422333","","0.646470010280609","0.272579997777939","0.264420002698898","","0.316549986600876","0.252669990062714","","0.417629987001419","","0.830269992351532","","0.88358998298645","","",
"Iraq","IRQ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0455400012433529","0.0343500003218651","0.0456200018525124","0.0368399992585182","0.0347599983215332","","","0.0383500009775162","0.0401699990034103","0.0373700000345707","0.0459600016474724","0.0427899993956089","0.0324600003659725","0.0439699999988079","",
"Iceland","ISL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79807996749878","1.95098996162415","2.23505997657776","2.5720100402832","2.83989000320435","2.82119989395142","2.70549988746643","","2.67968988418579","2.8526599407196","2.53293991088867","2.46413993835449","2.59713006019592","","2.40367007255554","","1.69237995147705","1.93615996837616","2.18139004707336","2.10980010032654","2.08412003517151","2.00020003318787","2.32329988479614","2.47176003456116","",
"Israel","ISR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.58618998527527","2.80587005615234","2.91729998588562","3.32852005958557","3.92993998527527","4.18308019638062","4.12982988357544","3.89056992530823","3.87075996398926","4.0445499420166","4.13798999786377","4.41734981536865","4.33012008666992","4.12329006195068","3.92436003684998","4.00268983840942","4.14155006408691","4.07477998733521","4.15536022186279","4.26147985458374","4.5108699798584","4.65676021575928","4.79661989212036","5.13983011245728","5.43561983108521","",
"Italy","ITA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.945900022983551","0.987689971923828","1.00487005710602","0.980650007724762","1.00364005565643","1.04069995880127","1.08124005794525","1.05894005298615","1.05025005340576","1.04435002803802","1.08401000499725","1.12899005413055","1.15971994400024","1.21786999702454","1.21797001361847","1.20155000686646","1.26218998432159","1.30106997489929","1.33840000629425","1.33850002288818","1.36642003059387","1.37012994289398","1.42443001270294","1.46299004554749","1.53391003608704","",
"Jamaica","JAM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.049100000411272","0.0609599985182285","","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.336890012025833","","","","","","0.42153999209404","","","","","","","","0.695469975471497","","","","","",
"Japan","JPN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6430299282074","2.72177004814148","2.82745003700256","2.84671998023987","2.8584098815918","2.92348003387451","2.96514010429382","2.99320006370544","2.98125004768372","3.13091993331909","3.2276599407196","3.29257011413574","3.29223990440369","3.19589996337891","3.10494995117188","3.20536994934082","3.17371010780334","3.27895998954773","3.36788010597229","3.24071002006531","3.10665988922119","3.16635990142822","3.22175002098084","3.19899010658264","3.26317000389099","",
"Kazakhstan","KAZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.293370008468628","0.220390006899834","0.183829993009567","0.18104000389576","0.220090001821518","0.255089998245239","0.25246000289917","0.248370006680489","0.283609986305237","0.242809996008873","0.208839997649193","0.216539993882179","0.229240000247955","0.153410002589226","0.153490006923676","0.16525000333786","0.171320006251335","0.167219996452332","0.169510006904602","0.141790002584457","0.126670002937317","0.116829998791218","0.118409998714924","0.12601999938488","0.132449999451637",
"Kenya","KEN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35521000623703","","","0.692219972610474","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.193900004029274","0.210639998316765","0.179920002818108","0.156369999051094","0.171890005469322","0.198100000619888","0.222719997167587","0.199259996414185","0.198609992861748","0.230140000581741","0.234249994158745","0.190170004963875","0.159970000386238","0.155469998717308","0.15633000433445","0.16609999537468","0.149140000343323","0.125359997153282","0.119029998779297","0.111210003495216","0.107069998979568","0.101070001721382","0.090159997344017","0.0893300026655197","",
"Cambodia","KHM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0498000010848045","","","","","","","","","","","","","0.118230000138283","","","","","","",
"Kiribati","KIR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21616005897522","2.24830007553101","2.11026000976563","2.01567006111145","2.12519001960754","2.2786500453949","2.20774006843567","2.27722001075745","2.44214010238647","2.52290010452271","2.71934008598328","2.87258005142212","2.9888699054718","3.14668989181519","3.3157799243927","3.59198999404907","3.8503999710083","3.95124006271362","4.07785987854004","3.97819995880127","3.9870400428772","4.29205989837646","4.51632976531982","4.62702989578247","4.8144998550415","",
"Kuwait","KWT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.205379992723465","0.257959991693497","0.197630003094673","0.12542000412941","0.1788399964571","0.180010005831718","0.143470004200935","0.1300999969244","0.100830003619194","0.0847899988293648","0.0858500003814697","0.0855100005865097","0.112130001187325","0.101400002837181","0.0989599972963333","0.0972099974751472","0.301530003547668","0.427049994468689","0.0966000035405159","0.0798500031232834","0.0803999975323677","0.0634900033473969","0.191459998488426","0.186609998345375","",
"Latin America & Caribbean (excluding high income)","LAC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.575417818917866","0.545435793203763","0.533879334889658","0.568606615029296","0.573812565160604","0.627361953303647","0.618986029405314","0.685869678502029","0.737674009195953","0.78032351528357","0.824277923337828","0.776862348644435","0.747985574637745","0.776711825632192","0.811260110761177","0.814968372606767","0.766315465691008","0.686980904883501","0.684310018738565","0.692238359247448","","",
"Lao PDR","LAO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0370999984443188","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.573949992656708","0.273739993572235","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.567650224228251","0.542077382120603","0.526903422041992","0.56251574556999","0.566805958142368","0.593227774290165","0.591128685134009","0.627493014131245","0.674295929885841","0.699353852427979","0.739833280834656","0.71412944524988","0.686488347094352","0.712654248796684","0.742024581786795","0.768117751441061","0.72843543785488","0.656862375834765","0.658291566133232","0.665772428079227","","",
"Least developed countries: UN classification","LDC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.183559998869896","","","","0.143920004367828","","","","0.182099997997284","","0.174199998378754","","0.114440001547337","","0.136869996786118","","","0.100809998810291","0.0998900011181831","0.108709998428822","0.128539994359016","0.127580001950264","0.128360003232956","","","",
"Lower middle income","LMC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.517130541224162","","","","0.440519703910565","","","","0.533662222401424","","","","",
"Low & middle income","LMY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.645389526165537","0.673865395215925","0.725910849091452","0.777543419790835","0.804083469737483","0.841468179014272","0.882486903492506","0.896361427626015","0.966343753346945","1.04717602889763","1.11717411521615","1.12516496643417","1.22610801788398","1.20004436313181","1.33751096649075","1.36007721772961","1.39045584273599","1.3445627744826","1.41606028240904","1.56122571199804","1.86301356642819","",
"Lesotho","LSO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0418500006198883","0.0429500006139278","0.0553199984133244","","","","","0.0291000008583069","","0.0125500001013279","","","","0.0510100014507771","","","","","","",
"Late-demographic dividend","LTE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.825428681445725","0.87521619781866","0.898849843610403","0.954798943533645","0.964238003354294","1.02216070940088","1.02870177888675","1.06047992429641","1.09730762141489","1.27436101545197","1.31830234551753","1.29193597497336","1.43029105223616","1.47461689846458","1.53672953438754","1.61172142718487","1.6762844584607","1.67120007217921","1.69478268401322","1.79876998874297","2.09075649407006","",
"Lithuania","LTU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.491699993610382","0.536670029163361","0.54381000995636","0.502059996128082","0.585529983043671","0.667620003223419","0.657549977302551","0.664129972457886","0.751399993896484","0.74821001291275","0.79203999042511","0.801739990711212","0.78931999206543","0.830839991569519","0.78329998254776","0.9026899933815","0.893040001392365","0.94871997833252","1.03011000156403","1.04340994358063","0.842410027980804","0.896260023117065","0.936630010604858","0.994679987430573","1.15527999401093","",
